"Delivery_Duration","Order_Type","Delivery_Person_Age","Delivery_Person_Tenure","Delivery_Person_Ratings","Vehicle_Type","Vehicle_Condition","Festival","Location_Type","Weather_Conditions","Road_Traffic_Conditions","Multiple_Deliveries","Grievances","Order_Placed_Picked_Duration"
10,"Drinks ",31,13,4.6,"scooter",2,"No","Metropolitan","Stormy","Low ",0,"Y",5
32,"Meal ",38,8,4.1,"scooter",0,"No","Metropolitan","Stormy","High ",1,"N",10
35,"Snack ",24,6,3.5,"motorcycle",1,"No","Metropolitan","Fog","Low ",1,"Y",15
32,"Snack ",30,15,4.7,"motorcycle",0,"No","Metropolitan","Windy","Jam ",0,"Y",5
16,"Snack ",28,16,4.6,"electric_scooter",1,"No","Metropolitan","Stormy","Low ",1,"N",10
41,"Drinks ",37,17,3.5,"motorcycle",1,"No","Urban","Sunny","Low ",0,"N",10
13,"Drinks ",24,23,5,"scooter",1,"No","Metropolitan","Sandstorms","Low ",0,"N",10
26,"Drinks ",22,17,4.6,"scooter",2,"No","Metropolitan","Stormy","Low ",0,"N",5
23,"Snack ",22,4,4.7,"scooter",2,"No","Metropolitan","Stormy","Low ",1,"N",15
27,"Meal ",24,23,4.9,"scooter",2,"No","Urban","Fog","Medium",1,"N",5
25,"Meal ",26,9,4.5,"motorcycle",2,"No","Semi-Urban","Sandstorms","Jam ",1,"N",10
20,"Meal ",33,23,4.6,"motorcycle",0,"No","Urban","Sunny","Low ",0,"N",15
26,"Buffet ",21,14,4.9,"motorcycle",1,"No","Metropolitan","Sandstorms","High ",1,"N",10
19,"Drinks ",25,9,4.5,"motorcycle",2,"No","Metropolitan","Fog","Low ",1,"N",10
26,"Drinks ",22,13,5,"motorcycle",1,"No","Metropolitan","Windy","Jam ",0,"N",5
19,"Buffet ",28,15,4.7,"motorcycle",1,"No","Metropolitan","Stormy","Medium",1,"N",5
30,"Buffet ",35,4,4.7,"motorcycle",0,"No","Semi-Urban","Stormy","Medium",0,"N",5
26,"Drinks ",29,12,4.6,"electric_scooter",2,"No","Metropolitan","Sandstorms","Jam ",0,"N",15
27,"Buffet ",28,19,4.6,"motorcycle",1,"No","Metropolitan","Sandstorms","Jam ",0,"N",10
26,"Snack ",27,14,4.9,"motorcycle",1,"No","Semi-Urban","Windy","Medium",1,"N",15
41,"Buffet ",34,21,4.9,"motorcycle",0,"No","Metropolitan","Cloudy","Jam ",0,"N",5
17,"Snack ",28,9,4.9,"scooter",1,"No","Metropolitan","Windy","Low ",1,"N",5
30,"Drinks ",37,13,4.9,"electric_scooter",2,"No","Metropolitan","Stormy","Medium",1,"Y",15
16,"Drinks ",23,13,4.7,"scooter",1,"No","Metropolitan","Windy","Low ",0,"Y",10
24,"Snack ",32,22,4.8,"scooter",0,"No","Urban","Sandstorms","Low",0,"N",5
20,"Snack ",20,4,4.9,"motorcycle",0,"No","Metropolitan","Stormy","Medium",0,"N",5
26,"Buffet ",23,17,4.7,"motorcycle",0,"No","Metropolitan","Fog","Low ",1,"N",15
16,"Meal ",32,21,4.7,"motorcycle",2,"No","Metropolitan","Stormy","Jam ",1,"N",5
26,"Buffet ",27,17,4.9,"motorcycle",2,"No","Metropolitan","Sandstorms","Medium",1,"N",10
23,"Snack ",32,19,4.9,"motorcycle",1,"No","Urban","Stormy","Jam ",0,"N",15
36,"Meal ",25,2,4.4,"scooter",1,"No","Urban","Stormy","Jam",1,"N",15
26,"Drinks ",27,5,4.9,"electric_scooter",1,"No","Metropolitan","Stormy","Medium",1,"N",15
34,"Buffet ",29,3,4.3,"scooter",1,"No","Metropolitan","Fog","Low ",0,"N",30
34,"Meal ",28,19,4.5,"electric_scooter",2,"No","Metropolitan","Sunny","Jam ",1,"N",5
23,"Drinks ",23,5,4.4,"motorcycle",0,"No","Urban","Stormy","Low",1,"N",15
12,"Snack ",34,13,4.7,"electric_scooter",2,"No","Metropolitan","Stormy","Low ",0,"Y",5
47,"Drinks ",26,13,4.9,"electric_scooter",0,"Yes","Metropolitan","Fog","Jam ",0,"N",15
47,"Drinks ",20,19,4.3,"motorcycle",0,"Yes","Urban","Windy","Jam ",2,"N",5
19,"Buffet ",32,15,4.6,"motorcycle",1,"No","Metropolitan","Stormy","Low ",1,"N",10
15,"Drinks ",33,19,4.6,"electric_scooter",2,"No","Metropolitan","Fog","Medium",1,"N",15
32,"Meal ",33,7,4.9,"motorcycle",0,"No","Metropolitan","Fog","High ",0,"Y",15
27,"Meal ",32,13,4.8,"motorcycle",0,"No","Metropolitan","Sandstorms","Medium",1,"Y",15
26,"Drinks ",23,19,4.8,"motorcycle",0,"No","Urban","Stormy","Medium",1,"N",10
35,"Buffet ",21,3,3.9,"electric_scooter",2,"No","Urban","Cloudy","Low ",1,"N",20
26,"Snack ",27,14,4.9,"motorcycle",1,"No","Semi-Urban","Windy","Medium",1,"N",15
20,"Meal ",33,23,4.9,"motorcycle",0,"No","Metropolitan","Stormy","Low ",1,"N",5
26,"Drinks ",35,23,4.7,"scooter",0,"No","Urban","Cloudy","Low ",1,"N",15
43,"Snack ",24,22,4.7,"scooter",1,"Yes","Urban","Fog","Jam ",1,"N",15
25,"Buffet ",31,23,5,"motorcycle",2,"No","Urban","Stormy","Medium",0,"N",10
44,"Buffet ",36,22,4.9,"scooter",1,"No","Metropolitan","Fog","Jam ",0,"Y",5
23,"Drinks ",27,16,4.9,"scooter",2,"No","Urban","Sandstorms","Low",1,"Y",5
25,"Snack ",36,18,4.6,"motorcycle",1,"No","Metropolitan","Stormy","Low ",1,"Y",20
30,"Drinks ",36,13,4.6,"motorcycle",0,"No","Metropolitan","Sandstorms","Jam ",0,"Y",15
20,"Buffet ",33,6,4.6,"motorcycle",1,"No","Semi-Urban","Windy","Low",1,"N",5
23,"Drinks ",25,14,5,"motorcycle",0,"No","Metropolitan","Fog","Low ",1,"N",5
17,"Drinks ",37,17,4.6,"motorcycle",1,"No","Urban","Sandstorms","Low",1,"N",15
21,"Drinks ",30,3,4.5,"electric_scooter",2,"No","Metropolitan","Sunny","Jam ",0,"Y",5
18,"Drinks ",24,15,4.8,"scooter",2,"No","Metropolitan","Windy","Low ",0,"Y",15
39,"Buffet ",38,22,5,"scooter",2,"Yes","Urban","Fog","Jam",2,"N",5
25,"Meal ",38,23,5,"motorcycle",2,"No","Urban","Stormy","Low",1,"N",15
24,"Drinks ",29,19,4.6,"motorcycle",1,"No","Semi-Urban","Cloudy","Low ",1,"N",25
16,"Snack ",31,18,4.9,"motorcycle",2,"No","Urban","Fog","Low",1,"N",15
33,"Snack ",27,1,4.6,"scooter",1,"No","Metropolitan","Cloudy","Jam ",0,"N",10
38,"Buffet ",34,5,4.2,"scooter",2,"No","Urban","Stormy","Jam",1,"N",15
21,"Snack ",39,6,4.8,"motorcycle",0,"No","Metropolitan","Sandstorms","Low ",1,"N",5
18,"Snack ",38,21,4.7,"scooter",2,"No","Metropolitan","Cloudy","Low ",0,"N",5
21,"Snack ",34,17,4.7,"motorcycle",0,"No","Metropolitan","Sunny","Medium",1,"N",5
15,"Buffet ",38,23,4.7,"scooter",0,"No","Urban","Cloudy","Low",1,"N",5
17,"Drinks ",36,19,4.7,"motorcycle",1,"No","Metropolitan","Sunny","Jam ",0,"Y",15
24,"Meal ",32,2,4.5,"motorcycle",0,"No","Metropolitan","Sunny","Low ",0,"Y",5
36,"Snack ",22,13,4.5,"scooter",2,"No","Metropolitan","Stormy","Medium",1,"N",5
29,"Meal ",24,16,4.7,"motorcycle",0,"No","Metropolitan","Sunny","Medium",0,"N",10
44,"Snack ",20,14,4.8,"motorcycle",1,"No","Semi-Urban","Fog","Jam ",1,"Y",15
37,"Buffet ",22,9,4.3,"motorcycle",0,"No","Metropolitan","Stormy","Medium",2,"Y",10
32,"Buffet ",20,5,4,"motorcycle",1,"No","Metropolitan","Fog","Medium",1,"N",15
16,"Drinks ",27,4,4.8,"motorcycle",1,"No","Urban","Stormy","Low ",0,"N",10
27,"Buffet ",20,13,4.8,"electric_scooter",2,"No","Metropolitan","Windy","Medium",0,"N",15
35,"Snack ",28,15,5,"scooter",2,"No","Urban","Cloudy","Medium",1,"Y",5
21,"Buffet ",27,2,4.6,"electric_scooter",2,"No","Urban","Stormy","Medium",0,"N",15
28,"Buffet ",34,14,4.8,"motorcycle",2,"No","Semi-Urban","Stormy","Low ",0,"N",15
32,"Buffet ",34,7,4.6,"scooter",0,"No","Urban","Fog","Jam ",1,"N",15
17,"Meal ",27,13,4.4,"motorcycle",0,"No","Metropolitan","Windy","Low ",1,"N",10
31,"Meal ",39,6,4.3,"electric_scooter",0,"No","Urban","Cloudy","High",1,"Y",15
38,"Snack ",26,9,4,"motorcycle",1,"No","Urban","Sunny","High ",1,"N",5
34,"Snack ",23,9,4.2,"electric_scooter",2,"No","Metropolitan","Cloudy","High ",1,"N",5
11,"Buffet ",23,19,5,"motorcycle",2,"No","Urban","Sandstorms","Low",0,"N",5
24,"Snack ",37,19,4.9,"electric_scooter",0,"No","Semi-Urban","Sunny","Medium",1,"N",5
12,"Drinks ",32,17,4.7,"scooter",0,"No","Metropolitan","Sunny","Low ",1,"Y",5
14,"Buffet ",30,12,4.8,"motorcycle",0,"No","Metropolitan","Sunny","Low ",0,"Y",15
19,"Buffet ",37,15,4.5,"motorcycle",0,"No","Metropolitan","Fog","Low ",0,"N",10
20,"Drinks ",25,18,4.7,"motorcycle",0,"No","Metropolitan","Fog","Low ",1,"Y",10
22,"Drinks ",33,4,4.3,"motorcycle",0,"No","Urban","Sandstorms","Low",0,"N",10
19,"Snack ",22,6,4.5,"electric_scooter",1,"No","Semi-Urban","Sunny","Medium",1,"N",10
14,"Buffet ",31,21,4.8,"motorcycle",1,"No","Metropolitan","Sunny","Medium",1,"N",5
36,"Snack ",24,9,4.3,"motorcycle",0,"No","Urban","Windy","Medium",1,"Y",5
46,"Snack ",23,22,4.4,"electric_scooter",0,"Yes","Metropolitan","Stormy","Jam ",2,"N",10
49,"Meal ",20,11,4.7,"scooter",0,"No","Semi-Urban","Fog","Medium",3,"Y",10
27,"Drinks ",23,3,4.8,"motorcycle",0,"No","Metropolitan","Windy","Medium",1,"N",5
38,"Meal ",31,14,4.4,"electric_scooter",0,"No","Metropolitan","Stormy","High ",1,"N",15
33,"Meal ",35,5,4.3,"scooter",2,"No","Semi-Urban","Stormy","High ",1,"N",15
39,"Meal ",26,23,4.3,"motorcycle",0,"No","Metropolitan","Stormy","Medium",2,"N",15
27,"Buffet ",35,23,4.9,"scooter",0,"No","Urban","Fog","Jam",1,"N",10
32,"Meal ",32,2,5,"electric_scooter",0,"No","Semi-Urban","Windy","Jam ",1,"N",5
26,"Drinks ",21,23,4.7,"scooter",2,"No","Semi-Urban","Sandstorms","Jam",1,"N",5
40,"Meal ",27,8,4,"electric_scooter",1,"No","Metropolitan","Cloudy","Jam ",0,"N",5
18,"Snack ",30,13,4.9,"motorcycle",1,"No","Metropolitan","Sunny","Jam ",1,"Y",15
20,"Meal ",26,18,4.6,"electric_scooter",1,"No","Metropolitan","Stormy","Low ",0,"N",15
19,"Meal ",20,16,4.6,"scooter",1,"No","Urban","Stormy","Medium",1,"Y",10
10,"Snack ",24,18,4.9,"motorcycle",1,"No","Semi-Urban","Fog","Medium",0,"N",5
27,"Buffet ",27,14,4.7,"motorcycle",0,"No","Metropolitan","Sandstorms","Low ",1,"Y",5
17,"Meal ",20,17,4.5,"electric_scooter",2,"No","Metropolitan","Fog","Low ",0,"N",5
31,"Buffet ",26,15,4.3,"scooter",1,"No","Urban","Cloudy","High ",1,"N",5
26,"Buffet ",23,9,4.8,"scooter",2,"No","Semi-Urban","Sunny","Medium",1,"N",10
29,"Drinks ",32,16,4.7,"motorcycle",0,"No","Metropolitan","Sunny","Jam ",1,"N",15
20,"Meal ",28,22,4.8,"motorcycle",0,"No","Urban","Sandstorms","High",1,"N",5
16,"Snack ",21,16,5,"electric_scooter",0,"No","Metropolitan","Windy","Low ",1,"N",10
29,"Drinks ",20,17,4.6,"scooter",2,"No","Metropolitan","Stormy","Medium",1,"Y",15
29,"Drinks ",24,18,5,"motorcycle",1,"No","Metropolitan","Windy","Low",1,"N",5
27,"Meal ",36,17,4.7,"scooter",2,"No","Urban","Cloudy","Medium",1,"Y",15
22,"Meal ",26,16,4.7,"motorcycle",0,"No","Urban","Stormy","Low ",0,"Y",5
22,"Snack ",33,18,5,"electric_scooter",1,"No","Urban","Stormy","Medium",1,"N",5
44,"Snack ",38,12,4.9,"motorcycle",0,"No","Metropolitan","Sandstorms","Medium",1,"Y",15
39,"Drinks ",30,11,3.9,"scooter",1,"No","Semi-Urban","Fog","Low ",1,"N",15
31,"Drinks ",27,7,4.2,"motorcycle",1,"No","Metropolitan","Sandstorms","Jam ",1,"N",5
24,"Meal ",35,4,4.9,"motorcycle",0,"No","Metropolitan","Fog","Low ",1,"N",5
24,"Buffet ",37,23,4.7,"electric_scooter",1,"No","Metropolitan","Fog","Low ",0,"N",10
25,"Drinks ",32,13,4.8,"motorcycle",2,"No","Urban","Windy","Jam ",1,"N",10
21,"Drinks ",35,22,4.8,"electric_scooter",2,"No","Metropolitan","Sunny","Jam ",1,"N",10
29,"Buffet ",39,23,4.8,"scooter",1,"No","Metropolitan","Sandstorms","Medium",1,"N",15
10,"Meal ",39,12,4.9,"motorcycle",1,"No","Metropolitan","Windy","Low ",0,"Y",15
28,"Snack ",34,9,4.5,"motorcycle",0,"No","Metropolitan","Sunny","Jam ",0,"N",15
15,"Meal ",37,19,4.9,"motorcycle",0,"No","Metropolitan","Windy","Medium",0,"N",10
22,"Meal ",30,21,4.5,"electric_scooter",1,"No","Metropolitan","Windy","Low ",1,"N",15
14,"Buffet ",29,3,4.9,"scooter",1,"No","Semi-Urban","Windy","High",1,"N",5
16,"Snack ",34,3,4.1,"motorcycle",0,"No","Urban","Windy","Low",0,"N",10
16,"Drinks ",26,13,5,"scooter",2,"No","Semi-Urban","Windy","Low ",1,"N",15
15,"Snack ",31,23,4.8,"motorcycle",2,"No","Semi-Urban","Sandstorms","Low ",0,"N",5
15,"Meal ",36,23,4.7,"scooter",2,"No","Urban","Cloudy","Low ",0,"N",5
47,"Drinks ",34,3,4.2,"motorcycle",0,"No","Semi-Urban","Sandstorms","Medium",1,"N",15
23,"Buffet ",23,9,5,"scooter",2,"No","Metropolitan","Sandstorms","Low ",1,"N",15
15,"Snack ",23,21,4.6,"motorcycle",1,"No","Urban","Windy","Low",1,"Y",5
30,"Meal ",25,17,4.9,"electric_scooter",1,"No","Metropolitan","Stormy","High ",1,"N",10
25,"Buffet ",30,21,4.5,"electric_scooter",2,"No","Metropolitan","Windy","Jam ",1,"Y",15
15,"Buffet ",34,23,4.7,"scooter",0,"No","Metropolitan","Cloudy","Low ",0,"Y",15
17,"Meal ",28,8,4.8,"electric_scooter",2,"No","Semi-Urban","Sunny","Low ",1,"Y",15
33,"Meal ",25,11,4,"motorcycle",0,"No","Metropolitan","Stormy","Low ",1,"N",15
47,"Meal ",27,15,4.9,"motorcycle",0,"No","Urban","Stormy","Jam",1,"Y",5
28,"Meal ",25,9,4.6,"scooter",2,"No","Metropolitan","Stormy","Jam ",1,"N",5
19,"Snack ",25,23,4.9,"scooter",1,"No","Urban","Stormy","Low ",1,"Y",15
29,"Meal ",22,15,4.6,"motorcycle",2,"No","Metropolitan","Stormy","Medium",0,"N",5
19,"Drinks ",38,9,4.9,"scooter",1,"No","Metropolitan","Fog","Low ",0,"N",10
24,"Drinks ",33,8,4.8,"motorcycle",2,"No","Urban","Fog","Low ",1,"N",5
38,"Buffet ",21,18,4.7,"scooter",2,"No","Metropolitan","Cloudy","Jam ",0,"Y",15
31,"Drinks ",28,11,5,"electric_scooter",2,"No","Semi-Urban","Stormy","Medium",1,"N",15
33,"Drinks ",24,13,4.4,"scooter",2,"No","Semi-Urban","Stormy","Jam ",1,"N",10
23,"Drinks ",32,8,4.1,"scooter",0,"No","Metropolitan","Stormy","Low ",1,"N",20
20,"Drinks ",35,17,5,"motorcycle",1,"No","Semi-Urban","Sunny","Low ",1,"N",5
26,"Meal ",21,15,4.7,"scooter",1,"No","Urban","Sunny","High ",1,"Y",15
40,"Meal ",22,3,4.2,"motorcycle",2,"No","Urban","Fog","Jam",0,"N",10
31,"Drinks ",32,11,4.4,"electric_scooter",1,"No","Metropolitan","Stormy","High ",1,"N",10
37,"Drinks ",21,3,5,"electric_scooter",1,"No","Metropolitan","Cloudy","Jam ",0,"Y",10
13,"Meal ",34,18,4.6,"electric_scooter",2,"No","Metropolitan","Stormy","Low ",1,"N",5
29,"Snack ",24,13,4.4,"motorcycle",0,"No","Metropolitan","Stormy","Low ",1,"Y",15
30,"Buffet ",26,23,4.8,"motorcycle",0,"No","Semi-Urban","Sunny","Jam ",0,"N",5
16,"Drinks ",21,19,4.6,"scooter",2,"No","Semi-Urban","Sandstorms","Low",1,"Y",15
10,"Buffet ",26,3,4.6,"scooter",1,"No","Metropolitan","Fog","Low ",1,"N",10
48,"Buffet ",28,5,4.9,"scooter",0,"Yes","Metropolitan","Sandstorms","Jam ",1,"N",5
44,"Meal ",21,3,4.8,"electric_scooter",0,"No","Semi-Urban","Sandstorms","Jam ",3,"Y",15
18,"Snack ",30,22,4.6,"electric_scooter",2,"No","Semi-Urban","Stormy","High ",1,"N",10
28,"Drinks ",39,19,5,"motorcycle",2,"No","Urban","Windy","Jam",0,"Y",10
41,"Drinks ",22,3,4.8,"motorcycle",1,"No","Metropolitan","Cloudy","Jam ",1,"N",5
39,"Buffet ",30,15,4.9,"motorcycle",1,"No","Semi-Urban","Fog","Jam ",0,"Y",5
26,"Meal ",21,22,4.8,"motorcycle",0,"No","Metropolitan","Sandstorms","Medium",1,"N",10
27,"Buffet ",27,19,4.8,"motorcycle",1,"No","Semi-Urban","Stormy","Low",1,"N",10
21,"Meal ",28,15,4.7,"scooter",0,"No","Metropolitan","Fog","Low ",1,"N",15
32,"Drinks ",26,5,4.7,"motorcycle",1,"No","Semi-Urban","Cloudy","Jam ",0,"N",5
30,"Buffet ",21,9,4.8,"motorcycle",0,"No","Metropolitan","Sandstorms","Medium",0,"N",5
22,"Buffet ",26,21,4.7,"scooter",1,"No","Metropolitan","Cloudy","Low ",1,"Y",10
21,"Buffet ",38,23,4.7,"electric_scooter",2,"No","Metropolitan","Sunny","Low ",1,"Y",20
12,"Drinks ",23,19,4.8,"motorcycle",2,"No","Semi-Urban","Fog","Low ",0,"N",15
29,"Drinks ",25,18,4.9,"motorcycle",1,"No","Urban","Sandstorms","Jam",1,"Y",5
24,"Meal ",20,21,5,"motorcycle",0,"No","Metropolitan","Stormy","Low ",0,"N",10
12,"Buffet ",30,17,4.6,"electric_scooter",2,"No","Metropolitan","Sunny","Medium",0,"N",5
20,"Snack ",21,19,4.6,"scooter",1,"No","Metropolitan","Sunny","Jam ",0,"N",15
29,"Buffet ",28,14,4.6,"motorcycle",0,"No","Metropolitan","Fog","Low ",1,"Y",10
29,"Drinks ",35,17,4.4,"motorcycle",0,"No","Metropolitan","Windy","Low ",1,"Y",5
26,"Meal ",21,15,4.7,"motorcycle",1,"No","Urban","Stormy","Medium",1,"N",10
32,"Buffet ",37,21,4.1,"scooter",2,"No","Metropolitan","Fog","Low ",1,"N",5
12,"Buffet ",31,21,4.5,"scooter",2,"No","Semi-Urban","Stormy","Jam ",0,"N",15
48,"Drinks ",25,6,4.2,"motorcycle",0,"No","Metropolitan","Windy","Jam ",1,"N",15
16,"Meal ",37,21,4.5,"motorcycle",0,"No","Urban","Stormy","Low ",0,"Y",10
39,"Snack ",36,17,4.7,"electric_scooter",2,"No","Metropolitan","Fog","Medium",1,"N",5
29,"Meal ",37,15,4.6,"scooter",2,"No","Semi-Urban","Sandstorms","High ",0,"N",10
20,"Buffet ",30,6,4.5,"motorcycle",0,"No","Semi-Urban","Sandstorms","Low ",1,"N",15
34,"Snack ",36,19,4.6,"scooter",0,"No","Urban","Sandstorms","Medium",1,"Y",10
22,"Meal ",34,16,4.9,"scooter",1,"No","Metropolitan","Sandstorms","Medium",1,"N",5
15,"Buffet ",33,23,4.8,"motorcycle",2,"No","Urban","Stormy","Medium",1,"Y",15
26,"Snack ",21,15,4.7,"motorcycle",0,"No","Semi-Urban","Stormy","Low",1,"N",15
14,"Drinks ",36,6,4.8,"scooter",2,"No","Metropolitan","Fog","Low ",0,"N",5
35,"Meal ",38,11,4.3,"electric_scooter",0,"No","Metropolitan","Sandstorms","Medium",1,"Y",10
25,"Meal ",25,3,4.7,"motorcycle",0,"No","Metropolitan","Cloudy","Medium",1,"Y",10
17,"Drinks ",39,4,4.6,"motorcycle",0,"No","Metropolitan","Sandstorms","Medium",0,"Y",15
27,"Snack ",26,9,5,"motorcycle",1,"No","Metropolitan","Windy","Jam ",0,"Y",5
28,"Drinks ",25,18,4.8,"motorcycle",0,"No","Metropolitan","Stormy","Low",1,"N",5
32,"Snack ",24,9,4,"motorcycle",0,"No","Semi-Urban","Sandstorms","Medium",1,"Y",15
36,"Buffet ",36,3,4.3,"electric_scooter",2,"No","Metropolitan","Cloudy","High ",0,"N",15
19,"Meal ",37,2,5,"scooter",1,"No","Urban","Stormy","Jam",0,"N",10
19,"Snack ",33,23,4.8,"motorcycle",2,"No","Metropolitan","Sunny","Low ",1,"Y",5
27,"Meal ",31,22,4.7,"motorcycle",1,"No","Urban","Stormy","High",1,"Y",15
12,"Buffet ",33,19,4.7,"scooter",2,"No","Metropolitan","Fog","Low ",1,"N",10
38,"Drinks ",25,12,4.6,"motorcycle",0,"No","Metropolitan","Windy","Jam ",1,"Y",10
42,"Meal ",23,9,5,"scooter",1,"No","Metropolitan","Cloudy","Jam ",2,"Y",15
18,"Buffet ",38,7,4.7,"scooter",1,"No","Metropolitan","Sandstorms","Low ",0,"N",10
33,"Drinks ",24,14,4.9,"motorcycle",0,"No","Metropolitan","Windy","Jam ",1,"Y",10
34,"Drinks ",21,8,4.2,"electric_scooter",0,"No","Metropolitan","Windy","Jam ",1,"Y",10
40,"Snack ",38,7,4.5,"motorcycle",2,"No","Urban","Stormy","Jam ",1,"N",10
22,"Meal ",27,16,4.9,"motorcycle",0,"No","Semi-Urban","Fog","Low",0,"N",15
40,"Snack ",36,9,5,"scooter",0,"No","Metropolitan","Cloudy","Medium",1,"N",5
49,"Meal ",26,3,4.8,"motorcycle",0,"No","Semi-Urban","Fog","Jam ",2,"Y",15
25,"Buffet ",23,13,4.8,"electric_scooter",1,"No","Urban","Sandstorms","Medium",1,"N",5
20,"Drinks ",38,23,4.7,"motorcycle",2,"No","Urban","Windy","Jam ",1,"N",15
21,"Drinks ",34,3,4.1,"motorcycle",0,"No","Metropolitan","Windy","Low ",0,"N",25
43,"Snack ",34,3,4.3,"motorcycle",0,"No","Urban","Fog","Low ",0,"N",10
26,"Drinks ",21,17,4.6,"motorcycle",0,"No","Semi-Urban","Cloudy","Medium",1,"Y",10
19,"Drinks ",33,21,5,"motorcycle",1,"No","Urban","Cloudy","Low ",1,"N",10
22,"Snack ",36,22,4.6,"scooter",1,"No","Semi-Urban","Sunny","Medium",1,"Y",15
33,"Drinks ",23,8,4.3,"motorcycle",0,"No","Metropolitan","Fog","Medium",1,"N",5
24,"Buffet ",39,12,4.8,"motorcycle",0,"No","Metropolitan","Cloudy","Low ",1,"N",10
27,"Snack ",35,5,4.6,"motorcycle",1,"No","Urban","Stormy","Medium",1,"Y",15
32,"Meal ",24,4,4.3,"motorcycle",0,"No","Metropolitan","Stormy","Medium",0,"Y",10
28,"Meal ",36,18,4.9,"motorcycle",0,"No","Urban","Sandstorms","Jam ",1,"Y",10
16,"Meal ",34,9,4.6,"scooter",2,"No","Semi-Urban","Sunny","Medium",0,"N",5
21,"Meal ",35,17,4.6,"electric_scooter",2,"No","Metropolitan","Windy","Jam ",1,"Y",10
24,"Drinks ",29,23,4.7,"motorcycle",2,"No","Urban","Windy","Jam",1,"N",15
20,"Buffet ",37,16,4.7,"motorcycle",1,"No","Urban","Stormy","Jam",1,"Y",15
31,"Buffet ",35,13,4.2,"motorcycle",0,"No","Semi-Urban","Windy","Jam ",0,"Y",10
25,"Drinks ",25,9,4.5,"electric_scooter",2,"No","Metropolitan","Stormy","Medium",1,"N",15
27,"Snack ",30,14,4.6,"scooter",2,"No","Metropolitan","Sandstorms","Medium",1,"Y",10
46,"Buffet ",34,1,4.8,"motorcycle",0,"No","Metropolitan","Cloudy","Medium",2,"Y",5
37,"Drinks ",35,4,3.9,"motorcycle",1,"No","Semi-Urban","Cloudy","Low ",1,"N",5
24,"Meal ",20,22,5,"motorcycle",0,"No","Urban","Stormy","Low",0,"N",5
18,"Snack ",22,22,4.7,"electric_scooter",1,"No","Metropolitan","Fog","Low ",1,"Y",5
26,"Snack ",27,14,4.6,"motorcycle",2,"No","Metropolitan","Sunny","Medium",1,"Y",5
17,"Buffet ",26,23,4.9,"motorcycle",1,"No","Urban","Sunny","Low",1,"N",10
39,"Meal ",39,19,4.4,"scooter",2,"No","Metropolitan","Sandstorms","Jam ",2,"Y",10
30,"Drinks ",38,16,4.9,"motorcycle",1,"No","Urban","Sunny","Jam ",1,"N",5
35,"Buffet ",34,21,4.8,"electric_scooter",0,"No","Urban","Cloudy","Jam",1,"N",15
29,"Meal ",28,8,5,"motorcycle",0,"No","Semi-Urban","Sandstorms","Medium",1,"N",5
16,"Meal ",39,18,4.6,"motorcycle",1,"No","Metropolitan","Sandstorms","Low ",0,"N",10
17,"Drinks ",20,21,4.7,"motorcycle",0,"No","Urban","Windy","Low",1,"N",10
22,"Drinks ",31,22,5,"scooter",2,"No","Metropolitan","Cloudy","High ",1,"N",10
52,"Meal ",38,2,4.2,"motorcycle",0,"No","Semi-Urban","Windy","Jam ",2,"N",15
33,"Drinks ",22,2,3.5,"motorcycle",2,"No","Metropolitan","Windy","Jam ",1,"N",5
15,"Snack ",37,22,4.9,"motorcycle",1,"No","Metropolitan","Sunny","Jam ",1,"N",5
41,"Drinks ",27,12,4.6,"motorcycle",1,"No","Metropolitan","Sandstorms","Jam ",2,"Y",15
45,"Buffet ",26,5,5,"motorcycle",0,"Yes","Metropolitan","Fog","Jam ",1,"N",10
25,"Snack ",25,3,4.6,"motorcycle",0,"No","Metropolitan","Sandstorms","Jam ",1,"N",15
19,"Meal ",38,4,4.8,"electric_scooter",2,"No","Urban","Windy","Jam",0,"N",15
32,"Drinks ",23,3,4.2,"motorcycle",0,"No","Metropolitan","Windy","Medium",1,"N",15
13,"Drinks ",22,13,5,"scooter",2,"No","Metropolitan","Windy","Jam ",0,"Y",10
28,"Meal ",39,15,4.7,"scooter",0,"No","Urban","Sunny","Low",1,"Y",10
35,"Drinks ",24,2,5,"scooter",2,"No","Urban","Fog","Jam ",2,"N",15
35,"Meal ",33,16,4.8,"scooter",2,"No","Metropolitan","Cloudy","Jam ",1,"Y",5
38,"Buffet ",36,19,4.8,"motorcycle",0,"No","Metropolitan","Sandstorms","Jam ",0,"Y",15
26,"Buffet ",32,9,4.6,"motorcycle",1,"No","Metropolitan","Windy","Low ",1,"Y",10
18,"Meal ",37,9,4.6,"scooter",1,"No","Metropolitan","Sunny","Jam ",0,"Y",5
18,"Drinks ",35,19,4.7,"scooter",1,"No","Urban","Cloudy","Low",0,"N",5
19,"Drinks ",23,23,4.7,"electric_scooter",2,"No","Urban","Stormy","Jam",1,"N",15
27,"Meal ",39,23,4.6,"scooter",2,"No","Urban","Stormy","High",1,"N",10
35,"Meal ",28,9,4.2,"motorcycle",0,"No","Metropolitan","Sandstorms","Jam ",1,"Y",5
28,"Meal ",33,23,4.7,"electric_scooter",2,"No","Semi-Urban","Cloudy","High ",1,"Y",10
43,"Buffet ",30,16,4.7,"scooter",0,"No","Metropolitan","Sunny","Medium",1,"Y",15
